subset_label_id,subset_label_name,path,optimization_rank,kernel,reference_method,eigenvalue_method,stop_when_objective_decreases,objective,objective_gain,probability_lambda,base_von_neumann_entropy,von_neumann_entropy,von_neumann_entropy_gain,log_probability,log_probability_sum,positive_probability,subset_probability,best_predicted_subset_label_id,best_predicted_subset_label_name,best_predicted_subset_probability,actual_label_id,actual_label_name,all_label_names,true_assigned_class,net_gain_at_selected_lambda,run,lambda_log_probability,pooled_net_gain
42,fork,C:\Users\maxbe\Downloads\coco\train2017\000000460578.jpg,38,rbf,kernel_herding,direct,False,0.8957456316722745,-0.0001863675555192,0.001,0.8937049798864969,0.9072031035600838,-1.954464899633912e-05,-0.1668229065228934,-11.45747188780932,0.8463494810377679,0.8463494810377679,42,fork,0.8463494810377679,60,dining table,wine glass|fork|cake|dining table,True,-0.0001863675555192,1,-0.00016682290652289338,-0.0001863675555192325
42,fork,C:\Users\maxbe\Downloads\coco\train2017\000000320399.jpg,39,rbf,kernel_herding,direct,False,0.8955567587408558,-0.0001888729314186,0.001,0.8937049798864969,0.9072009233064644,-2.1802536193105126e-06,-0.1866926777993177,-11.64416456560864,0.8296986820320342,0.8296986820320342,42,fork,0.8296986820320342,55,cake,fork|cake,True,-0.0001888729314186,1,-0.0001866926777993177,-0.0001888729314186282
42,fork,C:\Users\maxbe\Downloads\coco\train2017\000000002179.jpg,40,rbf,kernel_herding,direct,False,0.895357097327793,-0.0001996614130628,0.001,0.8937049798864969,0.907362812659782,0.0001618893533176,-0.3615507663804566,-12.005715331989096,0.6965952315582893,0.6965952315582893,42,fork,0.6965952315582893,0,person,person|bench|skateboard|chair|dining table,False,-0.0001996614130628,1,-0.0003615507663804566,-0.00019966141306285658
42,fork,C:\Users\maxbe\Downloads\coco\train2017\000000092683.jpg,41,rbf,kernel_herding,direct,False,0.8951514407742067,-0.0002056565535862,0.001,0.8937049798864969,0.9075368151659352,0.0001740025061529,-0.3796590597392704,-12.385374391728366,0.6840946048491475,0.6840946048491475,42,fork,0.6840946048491475,60,dining table,chair|dining table|vase,False,-0.0002056565535863,1,-0.0003796590597392704,-0.0002056565535863704
42,fork,C:\Users\maxbe\Downloads\coco\train2017\000000379156.jpg,42,rbf,kernel_herding,direct,False,0.8949348200498861,-0.0002166207243206,0.001,0.8937049798864969,0.9079787887912186,0.0004419736252835,-0.6585943496040907,-13.043968741332456,0.5175783576241239,0.5175783576241239,42,fork,0.5175783576241239,18,sheep,sheep,False,-0.0002166207243205,1,-0.0006585943496040907,-0.00021662072432059064
42,fork,C:\Users\maxbe\Downloads\coco\train2017\000000542777.jpg,43,rbf,kernel_herding,direct,False,0.8947095301808893,-0.0002252898689968,0.001,0.8937049798864969,0.9078274314319172,-0.0001513573593014,-0.0739325096954275,-13.117901251027885,0.9287343722908225,0.9287343722908225,42,fork,0.9287343722908225,60,dining table,bottle|cup|fork|carrot|dining table,True,-0.0002252898689968,1,-7.39325096954275e-05,-0.0002252898689968275
42,fork,C:\Users\maxbe\Downloads\coco\train2017\000000210437.jpg,44,rbf,kernel_herding,direct,False,0.8944793402314091,-0.0002301899494802,0.001,0.8937049798864969,0.90790417498978,7.674355786291276e-05,-0.3069335073430566,-13.424834758370942,0.735699517895582,0.735699517895582,42,fork,0.735699517895582,0,person,person|cup|fork|chair,True,-0.0002301899494801,1,-0.0003069335073430566,-0.00023018994948014381
42,fork,C:\Users\maxbe\Downloads\coco\train2017\000000102004.jpg,45,rbf,kernel_herding,direct,False,0.8942392224967435,-0.0002401177346655,0.001,0.8937049798864969,0.9079955090072128,9.13340174326649e-05,-0.3314517520982863,-13.756286510469227,0.7178807916220622,0.7178807916220622,42,fork,0.7178807916220622,60,dining table,person|bottle|bowl|orange|cake|potted plant|dining table|tv|clock,False,-0.0002401177346656,1,-0.00033145175209828634,-0.00024011773466562145
42,fork,C:\Users\maxbe\Downloads\coco\train2017\000000093842.jpg,46,rbf,kernel_herding,direct,False,0.8939929517865729,-0.0002462707101705,0.001,0.8937049798864969,0.908257271020948,0.0002617620137354,-0.5080327239060137,-14.264319234375243,0.6016780821819393,0.6016780821819393,42,fork,0.6016780821819393,33,kite,person|suitcase|kite,False,-0.0002462707101706,1,-0.0005080327239060138,-0.00024627071017061376
42,fork,C:\Users\maxbe\Downloads\coco\train2017\000000009677.jpg,47,rbf,kernel_herding,direct,False,0.8937449087595802,-0.0002480430269926,0.001,0.8937049798864969,0.90807565026827,-0.0001816207526781,-0.0664222743144903,-14.330741508689734,0.9357356437232468,0.9357356437232468,42,fork,0.9357356437232468,60,dining table,spoon|cake|dining table,False,-0.0002480430269925,1,-6.64222743144903e-05,-0.00024804302699259033
42,fork,C:\Users\maxbe\Downloads\coco\train2017\000000328409.jpg,48,rbf,kernel_herding,direct,False,0.8934925546481601,-0.0002523541114201,0.001,0.8937049798864969,0.9082483124877356,0.0001726622194656,-0.4250163308857754,-14.755757839575509,0.6537591085763419,0.6537591085763419,42,fork,0.6537591085763419,0,person,person|umbrella|tie|clock,False,-0.0002523541114201,1,-0.0004250163308857754,-0.0002523541114201754
42,fork,C:\Users\maxbe\Downloads\coco\train2017\000000311818.jpg,49,rbf,kernel_herding,direct,False,0.8932325137492398,-0.0002600408989202,0.001,0.8937049798864969,0.9080900563465528,-0.0001582561411828,-0.1017847577374508,-14.85754259731296,0.9032239427115604,0.9032239427115604,42,fork,0.9032239427115604,55,cake,cup|bowl|cake|chair|dining table,False,-0.0002600408989202,1,-0.0001017847577374508,-0.0002600408989202508
42,fork,C:\Users\maxbe\Downloads\coco\train2017\000000414700.jpg,50,rbf,kernel_herding,direct,False,0.8929636696647373,-0.0002688440845025,0.001,0.8937049798864969,0.9083044373930548,0.000214381046502,-0.4832251310046188,-15.340767728317578,0.616790948974685,0.616790948974685,42,fork,0.616790948974685,23,giraffe,giraffe,False,-0.0002688440845026,1,-0.00048322513100461877,-0.00026884408450261873
42,fork,C:\Users\maxbe\Downloads\coco\train2017\000000346645.jpg,51,rbf,kernel_herding,direct,False,0.8926890714637853,-0.0002745982009519,0.001,0.8937049798864969,0.9081273638410784,-0.0001770735519763,-0.0975246489756529,-15.438292377293232,0.9070799826868328,0.9070799826868328,42,fork,0.9070799826868328,60,dining table,fork|spoon|bowl|dining table,True,-0.0002745982009519,1,-9.75246489756529e-05,-0.0002745982009519529
42,fork,C:\Users\maxbe\Downloads\coco\train2017\000000039211.jpg,52,rbf,kernel_herding,direct,False,0.892407207311163,-0.0002818641526223,0.001,0.8937049798864969,0.9081906492669216,6.328542584299601e-05,-0.3451495784653187,-15.783441955758551,0.7081144268755868,0.7081144268755868,42,fork,0.7081144268755868,60,dining table,person|bottle|cup|fork|chair|dining table|tv|laptop|mouse|remote|cell phone,True,-0.0002818641526223,1,-0.00034514957846531867,-0.00028186415262232265
42,fork,C:\Users\maxbe\Downloads\coco\train2017\000000065426.jpg,53,rbf,kernel_herding,direct,False,0.8921206731373017,-0.0002865341738612,0.001,0.8937049798864969,0.908482724944138,0.0002920756772165,-0.5786098510778206,-16.362051806836373,0.5606772499317162,0.5606772499317162,42,fork,0.5606772499317162,71,sink,sink|toothbrush,False,-0.0002865341738613,1,-0.0005786098510778206,-0.00028653417386132065
42,fork,C:\Users\maxbe\Downloads\coco\train2017\000000190849.jpg,54,rbf,kernel_herding,direct,False,0.8918285037343565,-0.0002921694029451,0.001,0.8937049798864969,0.9086078228096202,0.000125097865482,-0.4172672684272195,-16.779319075263594,0.6588448079939726,0.6588448079939726,42,fork,0.6588448079939726,24,backpack,backpack|cell phone,False,-0.0002921694029452,1,-0.0004172672684272195,-0.0002921694029452195
42,fork,C:\Users\maxbe\Downloads\coco\train2017\000000568599.jpg,55,rbf,kernel_herding,direct,False,0.8915347169007273,-0.0002937868336292,0.001,0.8937049798864969,0.908411331626818,-0.0001964911828021,-0.0972956508271476,-16.876614726090743,0.9072877261089362,0.9072877261089362,42,fork,0.9072877261089362,60,dining table,bottle|cup|fork|knife|spoon|apple|dining table,True,-0.0002937868336292,1,-9.72956508271476e-05,-0.0002937868336292476
42,fork,C:\Users\maxbe\Downloads\coco\train2017\000000573825.jpg,56,rbf,kernel_herding,direct,False,0.8912368375397793,-0.0002978793609479,0.001,0.8937049798864969,0.9086035296688946,0.0001921980420765,-0.4900774030245153,-17.366692129115258,0.6125789768827532,0.6125789768827532,42,fork,0.6125789768827532,53,pizza,fork|bowl|pizza|dining table,True,-0.000297879360948,1,-0.0004900774030245153,-0.0002978793609480153
42,fork,C:\Users\maxbe\Downloads\coco\train2017\000000434513.jpg,57,rbf,kernel_herding,direct,False,0.8909353267997328,-0.0003015107400465,0.001,0.8937049798864969,0.9083615777701542,-0.0002419518987403,-0.0595588413062698,-17.426250970421528,0.9421800928517384,0.9421800928517384,42,fork,0.9421800928517384,60,dining table,bottle|cup|fork|knife|cake|dining table,True,-0.0003015107400465,1,-5.95588413062698e-05,-0.0003015107400465698
42,fork,C:\Users\maxbe\Downloads\coco\train2017\000000209868.jpg,58,rbf,kernel_herding,direct,False,0.890627497431514,-0.0003078293682187,0.001,0.8937049798864969,0.908394207431482,3.262966132777656e-05,-0.3404590295464091,-17.766709999967937,0.7114436741296268,0.7114436741296268,42,fork,0.7114436741296268,0,person,person|toothbrush,False,-0.0003078293682186,1,-0.0003404590295464091,-0.00030782936821863253
42,fork,C:\Users\maxbe\Downloads\coco\train2017\000000390134.jpg,59,rbf,kernel_herding,direct,False,0.8903161383156748,-0.0003113591158392,0.001,0.8937049798864969,0.908097806860726,-0.000296400570756,-0.0149585450832634,-17.7816685450512,0.9851527781819692,0.9851527781819692,42,fork,0.9851527781819692,55,cake,fork|cake,True,-0.0003113591158392,1,-1.49585450832634e-05,-0.0003113591158392634
42,fork,C:\Users\maxbe\Downloads\coco\train2017\000000090011.jpg,60,rbf,kernel_herding,direct,False,0.8900067565527728,-0.0003093817629019,0.001,0.8937049798864969,0.908048053123358,-4.975373736804123e-05,-0.259628025533857,-18.041296570585057,0.7713384506544567,0.7713384506544567,42,fork,0.7713384506544567,0,person,person|chair|scissors,False,-0.0003093817629018,1,-0.000259628025533857,-0.00030938176290189824
42,fork,C:\Users\maxbe\Downloads\coco\train2017\000000358223.jpg,61,rbf,kernel_herding,direct,False,0.8896957525882073,-0.0003110039645655,0.001,0.8937049798864969,0.9079558091154308,-9.224400792717802e-05,-0.2187599566383324,-18.26005652722339,0.8035145733442309,0.8035145733442309,42,fork,0.8035145733442309,55,cake,fork|knife|cake|dining table,True,-0.0003110039645655,1,-0.0002187599566383324,-0.0003110039645655104
42,fork,C:\Users\maxbe\Downloads\coco\train2017\000000144502.jpg,62,rbf,kernel_herding,direct,False,0.889382071976027,-0.0003136806121802,0.001,0.8937049798864969,0.9081847251909204,0.0002289160754898,-0.5425966876700723,-18.802653214893464,0.5812370001454776,0.5812370001454776,42,fork,0.5812370001454776,0,person,person|tie,False,-0.0003136806121802,1,-0.0005425966876700723,-0.0003136806121802723
42,fork,C:\Users\maxbe\Downloads\coco\train2017\000000468224.jpg,63,rbf,kernel_herding,direct,False,0.8890634120135482,-0.0003186599624788,0.001,0.8937049798864969,0.9079885975379052,-0.0001961276530154,-0.1225323094634226,-18.925185524356888,0.8846773210311759,0.8846773210311759,42,fork,0.8846773210311759,60,dining table,person|fork|knife|bowl|dining table,True,-0.0003186599624788,1,-0.0001225323094634226,-0.00031865996247882255
42,fork,C:\Users\maxbe\Downloads\coco\train2017\000000505708.jpg,64,rbf,kernel_herding,direct,False,0.8887430937468678,-0.0003203182666804,0.001,0.8937049798864969,0.9078278151966782,-0.0001607823412268,-0.1595359254535418,-19.08472144981043,0.8525393389828415,0.8525393389828415,42,fork,0.8525393389828415,48,sandwich,fork|knife|sandwich|carrot,True,-0.0003203182666803,1,-0.00015953592545354183,-0.00032031826668034186
